dsid,mzp,mdh,mdm,gq,gx,acc_MET150200_2b,acc_MET200350_2b,acc_MET350500_2b,acc_MET500750_2b,acc_MET750_2b,acc_MET150200_3b,acc_MET200350_3b,acc_MET350500_3b,acc_MET500_3b,acc_total,sensitivity
101174,2750,90,1210,0.25,3.0,0.000780978,0.0681598,0.0242948,0.027575,0.0125317,0.0,0.00152627,0.000665662,0.00174691,0.13728111999999998,11.0678342499
101176,2750,110,100,0.25,0.5,0.00115061,0.0779474,0.0475059,0.0523451,0.0262161,0.0,0.00340707,0.0,0.0,0.20857218,0.435812480669
101177,2750,110,100,0.25,1.0,0.000864023,0.0779022,0.0555256,0.0573531,0.028047,0.0,0.00112298,0.000452054,0.00229312,0.22356007700000002,5.98146112077
101178,2750,110,100,0.25,1.5,0.000736958,0.0854537,0.0564681,0.0628436,0.0337169,0.0,0.00128561,0.00096036,0.00291578,0.244381008,22.4084459365
101180,2750,110,100,0.25,2.5,0.00125736,0.0842951,0.0712058,0.0780938,0.04268,0.0,0.000509657,0.00153394,0.00420672,0.283782377,81.0313012084
101181,2750,110,100,0.25,3.0,0.000788741,0.0843999,0.0712242,0.0868347,0.0497113,0.0,0.000946941,0.000952601,0.00478569,0.299644073,114.361662957
101183,2750,110,285,0.25,0.5,0.000789556,0.0767263,0.0508621,0.0465302,0.0249011,0.0,0.00142498,0.000613138,0.00234483,0.20419220399999996,0.380296175793
101184,2750,110,285,0.25,1.0,0.00137367,0.0743364,0.0537134,0.0533278,0.023991,0.0,0.000896224,0.00147961,0.00232509,0.211443194,4.72921380789
101185,2750,110,285,0.25,1.5,0.000740893,0.0812851,0.0556694,0.0576834,0.0295909,0.0,0.00121816,0.000761862,0.0025191,0.229468815,17.8245529008
101186,2750,110,285,0.25,2.0,0.00118259,0.0846811,0.060825,0.0624972,0.0316795,0.0,0.000351048,0.000615921,0.00298152,0.24481387899999998,36.7574989055
101188,2750,110,285,0.25,3.0,0.000561293,0.0899357,0.0732076,0.0838355,0.0461473,0.0,0.000799075,0.000957023,0.00297817,0.298421661,94.6831963124
101189,2750,110,285,0.25,3.5,0.000252151,0.082307,0.0765616,0.0932882,0.0524492,0.0,0.000474567,0.000432423,0.00417453,0.309939671,120.423300328
101190,2750,110,470,0.25,0.5,0.000574378,0.0826207,0.0442254,0.0434637,0.0193798,0.0,0.00163054,0.000664725,0.00142992,0.193989163,0.242401980114
101191,2750,110,470,0.25,1.0,0.000424967,0.0812594,0.0500185,0.0460056,0.0172372,0.0,0.00152184,0.000597659,0.00246503,0.199530196,2.89854599012
101192,2750,110,470,0.25,1.5,0.000891801,0.0822709,0.0527898,0.0497428,0.0189857,0.0,0.0011217,0.000911139,0.00212732,0.20884115999999997,10.9071467494
101194,2750,110,470,0.25,2.5,0.00137835,0.085881,0.0643653,0.0622839,0.0253448,0.0,0.00132474,0.000596517,0.0036265,0.24480110700000005,42.320391098
101196,2750,110,470,0.25,3.5,0.000631603,0.090155,0.067944,0.0787376,0.0390469,0.0,0.000523855,0.000907287,0.00365611,0.281602355,84.7585621992
101197,2750,110,655,0.25,0.5,0.000805273,0.0811929,0.0435713,0.0391105,0.0126461,0.0,0.00118836,0.000471432,0.00145116,0.18043702499999997,0.133209800024
101199,2750,110,655,0.25,1.5,0.00083682,0.0890534,0.0548928,0.0423382,0.0141832,0.000113549,0.000986583,0.00090912,0.00214007,0.205453742,6.90963555578
101200,2750,110,655,0.25,2.0,0.000681092,0.0848952,0.0561471,0.0471637,0.0157917,0.0,0.000863746,0.000591495,0.00229694,0.208430973,15.6885324293
101201,2750,110,655,0.25,2.5,0.00118098,0.0881539,0.0591759,0.0491591,0.0226578,0.0,0.000760833,0.00093171,0.00265076,0.22467098299999996,30.294849007
101202,2750,110,655,0.25,3.0,0.000524318,0.0896822,0.0623018,0.0588233,0.0220922,0.0,0.00068245,0.00163403,0.00289594,0.238636238,44.7104165249
101204,2750,110,840,0.25,0.5,0.00100156,0.0773025,0.0447258,0.0306313,0.0123189,0.000120589,0.0011543,0.00114042,0.00137327,0.16976863900000003,0.0734589651924
101206,2750,110,840,0.25,1.5,0.00100586,0.0803734,0.0472381,0.0316498,0.0134501,0.0,0.00153386,0.000938128,0.00274658,0.178935828,4.17496286693
101207,2750,110,840,0.25,2.0,0.00120609,0.0856484,0.0492083,0.03651,0.0134659,0.000108695,0.000972075,0.00113941,0.00150438,0.18976325,9.8905220377
101208,2750,110,840,0.25,2.5,0.000781434,0.0834598,0.0497076,0.0424619,0.0135144,0.0,0.00138061,0.000497569,0.00278875,0.19459206299999998,18.4496929316
101211,2750,110,1025,0.25,0.5,0.00157396,0.0738878,0.03586,0.0291877,0.0129253,0.0,0.00163446,0.000917598,0.00123404,0.157220858,0.0352054832452
101212,2750,110,1025,0.25,1.0,0.000676719,0.0779456,0.0403012,0.0295349,0.0126285,0.0,0.00106134,0.000774891,0.00177584,0.16469899000000002,0.518020253204
101213,2750,110,1025,0.25,1.5,0.000939685,0.0785417,0.0393384,0.0292241,0.0132879,0.0,0.00134883,0.00126649,0.00100224,0.16494934499999997,2.24190270425
101214,2750,110,1025,0.25,2.0,0.00105264,0.0766697,0.043432,0.0311563,0.017166,0.0,0.000856385,0.000639672,0.00232052,0.173293217,6.69747406342
101215,2750,110,1025,0.25,2.5,0.00113511,0.0809712,0.0434735,0.0329502,0.0132568,0.0,0.00167168,0.000430389,0.00181849,0.175707369,11.8650386653
101216,2750,110,1025,0.25,3.0,0.000826516,0.080135,0.044277,0.0356418,0.0142799,0.0,0.00136248,0.000614689,0.00122634,0.17836372499999997,19.8853768065
101217,2750,110,1025,0.25,3.5,0.000627619,0.0783568,0.0484311,0.0338016,0.013862,0.0,0.000735642,0.00077681,0.00141482,0.178006391,28.2964139461
101218,2750,110,1210,0.25,0.5,0.00131748,0.0719792,0.0394941,0.0299655,0.0118072,0.0,0.00171065,0.000585877,0.00139863,0.158258637,0.0114301248242
101219,2750,110,1210,0.25,1.0,0.00113622,0.073323,0.0392645,0.0256104,0.0146816,0.0,0.00103175,0.000485551,0.00137944,0.156912461,0.181415945658
101220,2750,110,1210,0.25,1.5,0.000173255,0.0754992,0.0377624,0.0324399,0.0115383,0.0,0.000679212,0.000234674,0.000915368,0.159242309,0.822266267246
101221,2750,110,1210,0.25,2.0,0.00105395,0.0716579,0.0369159,0.0341921,0.0152575,0.0,0.0015282,0.000317372,0.00146048,0.16238340199999998,2.7229207395
101223,2750,110,1210,0.25,3.0,0.00117711,0.0725949,0.0375865,0.0324584,0.0132882,0.0,0.00136807,0.000737034,0.00170226,0.160912474,10.6635029431
101224,2750,110,1210,0.25,3.5,0.000952545,0.0768917,0.0394353,0.0273777,0.0175814,8.37066e-05,0.00150576,0.00085301,0.0018801,0.16656122159999998,19.3570561885
101225,2750,130,100,0.25,0.5,0.00123484,0.0790325,0.0563837,0.0561187,0.0265448,0.000118339,0.000799527,0.00124734,0.00307012,0.22454986600000004,0.377177979048
101226,2750,130,100,0.25,1.0,0.00164282,0.0821438,0.0618402,0.0571507,0.0340549,0.000115127,0.00127886,0.00141844,0.00301684,0.242661687,5.01336950958
101227,2750,130,100,0.25,1.5,0.000575284,0.0776217,0.0667038,0.0641288,0.0355454,0.0,0.000721287,0.000951764,0.00236188,0.248609915,17.4153675826
101228,2750,130,100,0.25,2.0,0.000726212,0.0835386,0.07568,0.0673503,0.0360851,0.0,0.00100148,0.00100947,0.00274452,0.268135682,36.3712386173
101229,2750,130,100,0.25,2.5,0.000694169,0.0870037,0.079374,0.0744167,0.0429087,0.0,0.00160825,0.00170076,0.00365771,0.291363989,62.9554113825
101231,2750,130,100,0.25,3.5,0.000689499,0.0779211,0.0862595,0.097488,0.0606237,0.0,0.000808258,0.000904957,0.00420938,0.328904394,120.158722515
101232,2750,130,285,0.25,0.5,0.000868578,0.0811485,0.057529,0.0510889,0.0224847,0.0,0.00121996,0.00139985,0.00209629,0.21783577799999998,0.285564061617
101233,2750,130,285,0.25,1.0,0.000570619,0.077181,0.0567316,0.0544243,0.0266682,0.0,0.00125151,0.000922387,0.00262467,0.220374286,3.66208733479
101235,2750,130,285,0.25,2.0,0.000696102,0.0864093,0.0700127,0.0648639,0.0349972,0.0,0.00113164,0.00100957,0.00325592,0.26237633200000005,31.1182679181
101236,2750,130,285,0.25,2.5,0.000639357,0.0897795,0.0764485,0.0704603,0.0366315,0.000104971,0.00104682,0.00111588,0.00506632,0.281293148,50.2241287235
101237,2750,130,285,0.25,3.0,0.000990959,0.0812587,0.0794051,0.0777334,0.0413183,0.0,0.00181318,0.00102693,0.0032741,0.28682066900000003,70.2378735358
101238,2750,130,285,0.25,3.5,0.000403806,0.0829743,0.0825714,0.0926362,0.0517866,0.0,0.00130662,0.00168247,0.00377948,0.317140876,96.3458108421
101240,2750,130,470,0.25,1.0,0.00114717,0.0834979,0.0580185,0.0483113,0.019771,0.0,0.000806269,0.000665325,0.00235207,0.21456953400000003,2.42250807576
101241,2750,130,470,0.25,1.5,0.000300155,0.0863243,0.0631981,0.0517364,0.020335,0.0,0.00135004,0.00107546,0.00214789,0.226467345,8.85613882623
101242,2750,130,470,0.25,2.0,0.000963874,0.0850493,0.0673605,0.0554502,0.0250074,0.0,0.000970021,0.00108978,0.00252818,0.238419255,20.2297794885
101243,2750,130,470,0.25,2.5,0.00103975,0.0916443,0.0717864,0.0666629,0.0292514,0.0,0.00169858,0.000805919,0.00402965,0.266918899,36.7559792042
101246,2750,130,655,0.25,0.5,0.00111198,0.0798683,0.0550809,0.0383744,0.0133698,0.0,0.00135708,0.000707884,0.00197613,0.191846474,0.105115379597
101247,2750,130,655,0.25,1.0,0.00186118,0.0833776,0.053291,0.0402207,0.0135314,0.0,0.00102055,0.000826425,0.00255625,0.196685105,1.35738801103
101248,2750,130,655,0.25,1.5,0.00150566,0.0863943,0.0526525,0.0419734,0.0183429,0.0,0.00131085,0.000536112,0.00163679,0.204352512,5.56309151785
101249,2750,130,655,0.25,2.0,0.000964281,0.0881794,0.0579797,0.0493376,0.0196632,0.000119911,0.0012838,0.000608842,0.00193363,0.220070364,13.0434510756
101250,2750,130,655,0.25,2.5,0.0010464,0.0869931,0.0676513,0.05463,0.0190743,0.0,0.000982923,0.00081423,0.00169995,0.23289220300000002,22.5091468822
101251,2750,130,655,0.25,3.0,0.000977951,0.0852173,0.0747355,0.0639923,0.0247411,0.0,0.00125626,0.00140449,0.00271815,0.25504305099999997,36.677159096
101253,2750,130,840,0.25,0.5,0.000804381,0.084961,0.0502633,0.0334087,0.0125906,0.0,0.00116968,0.000990928,0.00152322,0.18571180899999998,0.0560613581763
101254,2750,130,840,0.25,1.0,0.00116503,0.0839474,0.0492736,0.038605,0.00978799,0.0,0.000947645,0.00098901,0.00198691,0.186702585,0.740807522862
101255,2750,130,840,0.25,1.5,0.00119699,0.0841001,0.0528101,0.0381611,0.0119286,0.0,0.00124034,0.000657076,0.00124963,0.191343936,3.01360388274
101256,2750,130,840,0.25,2.0,0.000675828,0.0875526,0.0508659,0.0396403,0.0134297,0.0,0.0015575,0.000848654,0.00264515,0.19721563200000003,7.65247181742
101258,2750,130,840,0.25,3.0,0.00151935,0.0822882,0.0601091,0.0506511,0.0181982,0.000120016,0.00112619,0.00114383,0.00180928,0.21696526600000002,24.2983416949
101259,2750,130,840,0.25,3.5,0.000948227,0.0885521,0.0629099,0.0562517,0.0189003,0.0,0.00121933,0.00134077,0.00190172,0.23202404699999998,33.8398595882
101260,2750,130,1025,0.25,0.5,0.00167561,0.0808716,0.0423512,0.0323112,0.0145536,0.0,0.00152912,0.000343042,0.00207305,0.175708422,0.027905410466
101261,2750,130,1025,0.25,1.0,0.000758125,0.0790762,0.0471228,0.0348262,0.0132808,0.0,0.000624627,0.000750254,0.00199953,0.17843853599999998,0.403671925332
101262,2750,130,1025,0.25,1.5,0.00126642,0.0792716,0.0458482,0.0313063,0.0145244,0.0,0.000953705,0.00120542,0.00102021,0.175396255,1.72136038412
101263,2750,130,1025,0.25,2.0,0.000794965,0.0789644,0.0478134,0.0348087,0.0132411,0.0,0.00189558,0.000920474,0.00192163,0.180360249,4.55434558216
101264,2750,130,1025,0.25,2.5,0.00107594,0.0818183,0.0476155,0.0352642,0.0184235,0.0,0.00119733,0.000251151,0.00227707,0.187922991,9.93973107558
101265,2750,130,1025,0.25,3.0,0.00125503,0.0844871,0.0496081,0.035179,0.0161012,0.0,0.00122932,0.000841424,0.00112258,0.189823754,15.5659378473
101267,2750,130,1210,0.25,0.5,0.00107281,0.0755178,0.0385769,0.0334755,0.0173498,0.0,0.00120288,0.000885317,0.00111128,0.16919228699999994,0.00966239031041
101268,2750,130,1210,0.25,1.0,0.000687437,0.0786548,0.0443993,0.0348762,0.0153713,0.0,0.000984238,0.000995071,0.00116203,0.17713037599999998,0.145595659571
101270,2750,130,1210,0.25,2.0,0.00118505,0.0784808,0.0465332,0.0353092,0.0171593,0.0,0.00169131,0.000978111,0.000827437,0.182164408,2.15285707052
101271,2750,130,1210,0.25,2.5,0.000930092,0.0772019,0.0477933,0.0372645,0.0154421,0.0,0.00118828,0.000308961,0.00274321,0.182872343,4.69867617526
101272,2750,130,1210,0.25,3.0,0.00058701,0.0743602,0.0458465,0.0334876,0.0150146,0.0,0.000682264,0.000627229,0.00163412,0.17223952299999998,8.23535282586
101273,2750,130,1210,0.25,3.5,0.00115038,0.0782327,0.0441926,0.0320138,0.0157832,0.0,0.00117869,0.000823148,0.00179106,0.17516557800000002,13.5289280414
101274,2750,150,100,0.25,0.5,0.000970055,0.086894,0.0639363,0.0555563,0.0345771,0.0,0.00125954,0.00081755,0.00270887,0.246719715,0.168565234208
101275,2750,150,100,0.25,1.0,0.000841764,0.0864236,0.0610211,0.0643759,0.0319821,0.0,0.000851665,0.000961249,0.00277484,0.249232218,2.00271364581
101276,2750,150,100,0.25,1.5,0.00047745,0.0815311,0.0698232,0.0665521,0.0382509,0.0,0.00141592,0.00143686,0.0028182,0.26230572999999996,7.48843670689
101277,2750,150,100,0.25,2.0,0.0012458,0.0835641,0.0667805,0.0722532,0.0413937,0.0,0.00108542,0.00115645,0.00308758,0.27056675,16.0164667643
101278,2750,150,100,0.25,2.5,0.00146718,0.085342,0.0822667,0.0743064,0.04356,0.0,0.00178249,0.00103133,0.00273683,0.29249293000000004,25.5744762774
101279,2750,150,100,0.25,3.0,0.0,0.080837,0.0905042,0.0906903,0.0464785,0.0,0.0,0.0,0.00132596,0.30983596,37.1269232652
101280,2750,150,100,0.25,3.5,0.000909852,0.0772317,0.0835168,0.0966194,0.0558077,0.0,0.00142675,0.000981692,0.00437134,0.32086523400000005,48.08902265
101282,2750,150,285,0.25,1.0,0.00163623,0.0839415,0.0611817,0.0527783,0.0287667,0.0,0.00161775,0.000654324,0.0038333,0.23440980400000003,1.56877484472
101284,2750,150,285,0.25,2.0,0.000996784,0.089207,0.0691645,0.0646018,0.030828,0.0,0.00163371,0.00206621,0.00377361,0.262271614,12.0615702009
101285,2750,150,285,0.25,2.5,0.000997392,0.0831105,0.0828733,0.0753628,0.0374346,0.0,0.000768748,0.00182682,0.00300408,0.28537824,21.2838005867
101286,2750,150,285,0.25,3.0,0.000767427,0.0841239,0.0799377,0.0851052,0.0463011,0.0,0.00128271,0.00172186,0.0044421,0.303681997,31.9122321561
101287,2750,150,285,0.25,3.5,0.00113135,0.0812512,0.0844296,0.0939757,0.0565567,0.0,0.00125463,0.00117348,0.00456056,0.32433322,42.9730623447
101291,2750,150,470,0.25,2.0,0.00148594,0.0915609,0.0695391,0.0617094,0.0256953,0.0,0.000733,0.000671203,0.00238594,0.253780783,8.61794725175
101294,2750,150,470,0.25,3.5,0.000242663,0.081947,0.0806628,0.0827375,0.0448312,0.0,0.00138283,0.00131073,0.00480212,0.29791684300000004,30.8125368247
101295,2750,150,655,0.25,0.5,0.00225786,0.0835791,0.0547539,0.0446511,0.015272,0.00011163,0.000949888,0.000795112,0.00156344,0.20393403,0.0443040095205
101298,2750,150,655,0.25,2.0,0.00139714,0.0914587,0.0659342,0.0474729,0.0176652,0.000133861,0.00151546,0.000615788,0.00243416,0.228627409,5.21539534854
101299,2750,150,655,0.25,2.5,0.00184269,0.0882018,0.0660948,0.055452,0.0245631,0.0,0.00124467,0.00125412,0.00224591,0.24089908999999998,10.1833276463
101302,2750,150,840,0.25,0.5,0.00112407,0.0798249,0.0509125,0.0380367,0.0148139,0.0,0.00256042,0.00172854,0.00158151,0.19058254000000002,0.0243148081408
101303,2750,150,840,0.25,1.0,0.00152706,0.0824638,0.0526439,0.0363414,0.0143285,0.0,0.0015149,0.000831232,0.00171672,0.191367512,0.313460803155
101304,2750,150,840,0.25,1.5,0.00156433,0.0841579,0.0517702,0.0363365,0.015242,0.0,0.00154032,0.000683399,0.00132861,0.192623259,1.27177781907
101305,2750,150,840,0.25,2.0,0.00160429,0.0836934,0.0582315,0.0386598,0.0134311,0.0,0.00164665,0.000897754,0.00238526,0.200549754,3.02289446529
101306,2750,150,840,0.25,2.5,0.00109128,0.0871603,0.059221,0.0444417,0.0183112,0.0,0.00104457,0.000456111,0.00176439,0.213490551,6.15798828984
101309,2750,150,1025,0.25,0.5,0.00151715,0.0784656,0.0499159,0.0317811,0.0149039,0.0,0.00120383,0.000843973,0.00210156,0.180733013,0.0110916911633
101312,2750,150,1025,0.25,2.0,0.00111279,0.0878665,0.045738,0.0330558,0.016598,0.0,0.00121124,0.00134939,0.00105695,0.18798867000000002,1.85196538387
101313,2750,150,1025,0.25,2.5,0.00137434,0.0812822,0.0529692,0.0347124,0.0185869,0.0,0.00111463,0.00128095,0.00238436,0.19370498,4.04660491931
101314,2750,150,1025,0.25,3.0,0.00215007,0.0850195,0.0523173,0.0391535,0.0155614,0.0,0.0013218,0.00114748,0.00193987,0.19861092,6.34401760652
101315,2750,150,1025,0.25,3.5,0.00129308,0.0895113,0.0585776,0.0399602,0.0160964,0.0,0.00181898,0.00131782,0.00179721,0.21037259000000003,9.5664216666
101316,2750,150,1210,0.25,0.5,0.00125778,0.0852801,0.0472715,0.036403,0.0178442,0.0,0.00174062,0.00107594,0.00233372,0.19320686,0.00404673899518
101317,2750,150,1210,0.25,1.0,0.00129485,0.0782684,0.0498422,0.0367956,0.0154305,0.0,0.00156089,0.00107783,0.0020301,0.18630037000000002,0.0589441484457
101318,2750,150,1210,0.25,1.5,0.00086164,0.0745906,0.054318,0.0383318,0.0165232,0.000119267,0.00170483,0.000643566,0.00226038,0.189353283,0.292383680557
101325,2750,170,100,0.25,1.5,0.00159354,0.0842846,0.0663223,0.0683317,0.0380948,0.0,0.00148444,0.00117635,0.00449468,0.26578240999999997,0.422886733386
101326,2750,170,100,0.25,2.0,0.00102576,0.0802803,0.0705577,0.0810217,0.0413163,0.0,0.00094382,0.00119204,0.00362847,0.27996609,0.928414116544
101328,2750,170,100,0.25,3.0,0.000697393,0.0838925,0.0887094,0.0844468,0.0589542,0.0,0.000419501,0.000799493,0.0036427,0.32156198699999994,2.33432456781
101331,2750,170,285,0.25,1.0,0.0013987,0.0848244,0.0593708,0.0635243,0.0308973,0.0,0.00122822,0.000896256,0.00327454,0.245414516,0.0904757881691
101332,2750,170,285,0.25,1.5,0.00159752,0.0846332,0.0634027,0.0639142,0.0300661,0.0,0.00151243,0.00164442,0.00310388,0.24987445000000003,0.318277429322
101333,2750,170,285,0.25,2.0,0.00162271,0.0865261,0.075821,0.0687182,0.0331394,0.0,0.00141568,0.00119067,0.00322692,0.27166068,0.691584065892
101334,2750,170,285,0.25,2.5,0.00147019,0.0850936,0.072594,0.0749562,0.0388066,0.0,0.000863941,0.00176394,0.00272016,0.27826863100000004,1.15715012854
101336,2750,170,285,0.25,3.5,0.00122319,0.0827603,0.0777769,0.0893209,0.0554962,0.0,0.000971557,0.00103129,0.0039151,0.31249543700000004,2.29744581654
101337,2750,170,470,0.25,0.5,0.0017449,0.0873689,0.0613786,0.0552591,0.0210473,0.0,0.00193607,0.000631188,0.0023418,0.231707858,0.00449411753068
101338,2750,170,470,0.25,1.0,0.00136544,0.0836331,0.0586671,0.0504908,0.0235342,0.0,0.0014034,0.00144871,0.00321584,0.22375858999999998,0.0572355286384
101344,2750,170,655,0.25,0.5,0.00217886,0.0858488,0.0589714,0.0452529,0.0161119,0.0,0.0013812,0.000603635,0.00142727,0.211775965,0.0024322329575
101346,2750,170,655,0.25,1.5,0.00162779,0.0862508,0.0586836,0.0485584,0.016725,0.0,0.00148375,0.0011688,0.00280196,0.2173001,0.12429593247
101347,2750,170,655,0.25,2.0,0.00192742,0.0914847,0.0652776,0.0491919,0.0199731,0.0,0.00172494,0.00132737,0.00189172,0.23279875,0.297388186581
101348,2750,170,655,0.25,2.5,0.00116797,0.0920553,0.0666315,0.0527405,0.024045,0.0,0.00184144,0.00111089,0.00224154,0.24183413999999998,0.544802863398
101349,2750,170,655,0.25,3.0,0.00132456,0.0887667,0.0738617,0.0668833,0.0268788,0.0,0.00164873,0.00136805,0.00360334,0.26433518,0.867612085078
101350,2750,170,655,0.25,3.5,0.00105279,0.0886399,0.0737594,0.0668236,0.0306422,0.0,0.0012838,0.00207323,0.00320211,0.26747703,1.17120563909
101351,2750,170,840,0.25,0.5,0.00208439,0.0917548,0.050887,0.0374348,0.0158192,0.0,0.00151157,0.00137665,0.00102205,0.20189046000000002,0.0012752094325
101353,2750,170,840,0.25,1.5,0.00186809,0.0913486,0.0609704,0.0384944,0.01577,0.0,0.0005552,0.00136722,0.00181826,0.21219216999999999,0.0720622513801
101354,2750,170,840,0.25,2.0,0.00084353,0.0933025,0.0557247,0.0409982,0.0141049,0.0,0.00233761,0.000550447,0.00175767,0.20961955699999998,0.165821669185
101356,2750,170,840,0.25,3.0,0.00134141,0.0909912,0.0636337,0.0516392,0.0188274,0.0,0.00139136,0.00113147,0.00281728,0.23177302,0.548319049414
101357,2750,170,840,0.25,3.5,0.00182305,0.0950054,0.0700535,0.0496926,0.019965,0.0,0.00121006,0.00132249,0.00208375,0.24115585000000003,0.739108117747
101358,2750,170,1025,0.25,0.5,0.00136806,0.0823487,0.0478335,0.0330236,0.0182483,0.0,0.00173025,0.000467609,0.000905546,0.18592556500000001,0.000607828014858
101359,2750,170,1025,0.25,1.0,0.00216479,0.0861254,0.0486204,0.0337658,0.0139362,0.0,0.00114935,0.00128033,0.0026064,0.18964867000000002,0.00837114933759
101361,2750,170,1025,0.25,2.0,0.00236217,0.0898405,0.0548287,0.0387253,0.0171003,0.0,0.00153744,0.000862102,0.00117727,0.206433782,0.106363371112
101362,2750,170,1025,0.25,2.5,0.0015115,0.0889305,0.0527569,0.0392563,0.01827,0.0,0.00164568,0.000786083,0.00180972,0.20496668299999998,0.213595697208
101363,2750,170,1025,0.25,3.0,0.00184691,0.0886181,0.0539182,0.0409595,0.0184646,0.0,0.00122632,0.000675627,0.00213386,0.20784311700000002,0.363043223683
101364,2750,170,1025,0.25,3.5,0.00165453,0.0921217,0.0584853,0.0362969,0.0202331,8.41689e-05,0.00128276,0.00102038,0.00210179,0.2132806289,0.543321176124
101365,2750,170,1210,0.25,0.5,0.00195539,0.0792828,0.0507137,0.0372972,0.0196685,0.0,0.00132414,0.000318425,0.00234615,0.19290630499999997,0.000214900214444
101366,2750,170,1210,0.25,1.0,0.00168044,0.0836198,0.0531657,0.0407718,0.0165365,0.0,0.00123611,0.000477847,0.00306843,0.20055662700000002,0.00325019378356
101369,2750,170,1210,0.25,2.5,0.00123773,0.0812403,0.0524722,0.0393645,0.02075,0.0,0.00177887,0.000935616,0.00202601,0.199805226,0.106864093169
101370,2750,170,1210,0.25,3.0,0.00207032,0.081784,0.0536712,0.0380062,0.0204833,0.0,0.00155214,0.00163202,0.00223866,0.20143784,0.198800719178
101371,2750,170,1210,0.25,3.5,0.00262527,0.0825916,0.0529372,0.0410541,0.0205471,0.0,0.001368,0.000688665,0.00204267,0.203854605,0.328339072658
101375,3500,50,100,0.25,2.0,0.000119641,0.0155597,0.00266497,0.0205413,0.0224445,0.0,0.000670637,0.000222844,0.00137906,0.063602652,4.42997337925
101377,3500,50,100,0.25,3.0,0.000202772,0.0120102,0.00218766,0.0278457,0.0320138,0.0,8.30841e-05,0.000119245,0.00204526,0.07650772110000001,10.8592351018
101378,3500,50,100,0.25,3.5,0.000169427,0.0109437,0.00227572,0.031347,0.0348736,0.0,0.000230396,0.000204397,0.00243237,0.08247661,13.6612269268
101380,3500,50,285,0.25,1.0,8.25428e-05,0.0171639,0.00211965,0.0163767,0.0144184,0.0,0.000597139,0.000217958,0.000864038,0.0518403278,0.475799342977
101381,3500,50,285,0.25,1.5,0.000608495,0.0158672,0.00191866,0.0155787,0.0158582,0.0,0.000697117,0.000333887,0.00091798,0.051780239,1.57736134708
101385,3500,50,285,0.25,3.5,0.000401919,0.00997545,0.00291359,0.0272952,0.032614,0.0,0.00023629,0.0,0.00219974,0.07563618899999999,11.0090586202
101386,3500,50,470,0.25,0.5,0.00029568,0.0164502,0.00210008,0.0121851,0.0120515,0.0,0.000233474,0.000445827,0.000963986,0.044725847,0.0300922605519
101390,3500,50,470,0.25,2.5,0.000102032,0.0137255,0.00167393,0.0218428,0.019459,0.0,0.000579746,0.000457263,0.00172737,0.059567641,4.63520091866
101391,3500,50,470,0.25,3.0,0.000163004,0.0143863,0.00313344,0.0275776,0.0232244,0.0,0.000350012,0.000244006,0.000843851,0.06992261300000001,6.68176651043
101394,3500,50,655,0.25,1.0,0.000442087,0.0161837,0.00173692,0.0130287,0.0101841,0.0,0.000539335,0.00039282,0.000670706,0.043178367999999995,0.247663531104
101395,3500,50,655,0.25,1.5,0.0,0.0160154,0.00264282,0.0164956,0.0100871,0.000108348,0.000461195,0.000207546,0.00139167,0.047409678999999996,0.890926774009
101397,3500,50,655,0.25,2.5,0.000492059,0.0141368,0.0023541,0.0202081,0.0154639,0.0,0.000498565,0.000118901,0.000912294,0.054184719,3.32585331311
101398,3500,50,655,0.25,3.0,8.27471e-05,0.0137987,0.00246266,0.0216618,0.0167578,0.0,0.000231161,0.000214483,0.00136504,0.056574391099999996,4.6920566381
101400,3500,50,840,0.25,0.5,0.000128844,0.0182657,0.00182069,0.0105191,0.00678038,0.0,0.000551628,8.36822e-05,0.000824473,0.0389744972,0.0115491516523
101401,3500,50,840,0.25,1.0,8.30918e-05,0.0173387,0.00141499,0.0110191,0.00533123,0.0,0.000450321,0.000223809,0.00115269,0.0370139318,0.130061075814
101402,3500,50,840,0.25,1.5,0.0,0.0171835,0.0017595,0.0131352,0.00788768,0.0,0.000568905,0.000320153,0.000940653,0.041795591,0.572754612535
101403,3500,50,840,0.25,2.0,0.000204289,0.0163534,0.0021801,0.0163867,0.00769744,0.0,0.000776334,9.90416e-05,0.00120167,0.0448989746,1.23718026026
101405,3500,50,840,0.25,3.0,0.000227598,0.0165842,0.00209476,0.0211915,0.0120208,0.0,0.000334104,0.000531043,0.00158849,0.054572495,3.63871646055
101409,3500,50,1025,0.25,1.5,0.000641922,0.0188753,0.00307043,0.00913793,0.00579859,0.0,0.00102947,0.00011149,0.000319904,0.03898503600000001,0.336113465514
101412,3500,50,1025,0.25,3.0,0.000225255,0.0174176,0.0030214,0.0140639,0.00803199,0.0,0.000665221,0.000305778,0.00069201,0.044423154,2.46090158152
101413,3500,50,1025,0.25,3.5,0.0,0.0163339,0.00324349,0.0183006,0.00818748,0.0,0.000612461,0.000199993,0.000811785,0.047689709000000004,3.46163247367
101415,3500,50,1210,0.25,1.0,0.000166403,0.0176463,0.00197762,0.00651711,0.00367931,0.0,0.000665634,0.000103863,0.000638417,0.031394657,0.0444280759862
101419,3500,50,1210,0.25,3.0,0.000329345,0.018776,0.00264235,0.0116956,0.00488216,0.0,0.000448102,0.000311706,0.000457129,0.039542392,1.69629807204
